Time,UE,Delay,Jitter,Throughput,PDR,PLR
20,15,0.0789616,0.0464107,0.073344,63.1579,36.8421
20,16,0.0529228,0.0454912,0.079456,72.2222,27.7778
20,17,0.0720106,0.0433682,0.048896,40,60
20,18,0.00823783,0.00801644,0.06112,100,0
20,19,0.0177884,0.0177909,0.12224,100,0
20,20,0.0624515,0.0360932,0.036672,40,60
20,21,0.0796702,0.0408972,0.036672,40,60
20,22,0.00884966,0.00808055,0.12224,100,0
20,23,0.0369399,0.0388538,0.097792,72.7273,27.2727
20,24,0.00803747,0.0071154,0.09168,93.75,6.25
20,25,0.0269505,0.024578,0.103904,89.4737,10.5263
20,26,0.0954108,0.0367384,0.012224,10,90
20,27,0.00373514,0.000137259,0.097792,100,0
20,28,0.024068,0.025495,0.085568,87.5,12.5
20,29,0.0552389,0.0466626,0.085568,87.5,12.5
20,30,0.0509952,0.0408489,0.09168,83.3333,16.6667
20,31,0.0828903,0.0454928,0.055008,52.9412,47.0588
20,32,0.0669263,0.0424692,0.055008,60,40
20,33,0.0367454,0.0391528,0.097792,84.2105,15.7895
20,34,0.00463125,0.00147988,0.09168,100,0
20,35,0.0677661,0.0419823,0.06112,47.619,52.381
20,36,0.00807428,0.00673039,0.09168,93.75,6.25
20,37,0.040256,0.0363725,0.097792,80,20
20,38,0.0431905,0.0423135,0.073344,70.5882,29.4118
20,39,0.0428858,0.0404734,0.06112,71.4286,28.5714
20,40,0.0209891,0.0196604,0.09168,83.3333,16.6667
20,41,0.0606662,0.0396609,0.073344,70.5882,29.4118
20,42,0.0383489,0.044813,0.073344,66.6667,33.3333
20,43,0.055803,0.0382859,0.042784,53.8462,46.1538
20,44,0.0250105,0.0236458,0.073344,92.3077,7.69231
20,45,0.00599838,0.00284655,0.128352,95.4545,4.54545
20,46,0.0582201,0.0435977,0.042784,43.75,56.25
20,47,0.0634128,0.0461588,0.097792,76.1905,23.8095
20,48,0.0808303,0.0411245,0.024448,21.0526,78.9474
20,49,0.0502459,0.0475704,0.073344,75,25
22,0,0.0619654,0.0440697,0.073344,66.6667,33.3333
22,1,0.0310233,0.0387826,0.09168,75,25
